,listing_id,min_price,mean_price,max_price
10696,7891841,890.0,1099.4383561643835,1400.0
10697,12729546,2200.0,2879.780821917808,6200.0
10698,13401346,1189.0,1307.1917808219177,2378.0
10699,28045808,999.0,1327.0054794520547,1400.0
10700,33151925,800.0,849.0958904109589,1140.0
10701,16423901,900.0,900.0,900.0
10702,5147999,516.0,734.917808219178,1603.0
10703,30703105,380.0,491.09589041095893,570.0
10704,32176591,780.0,923.945205479452,1000.0
10705,7711270,550.0,667.1232876712329,1500.0
10706,28709458,2250.0,2854.372602739726,4750.0
10707,19939992,950.0,1126.986301369863,1250.0
10708,12950563,4000.0,4631.753424657534,5100.0
10709,9262394,1160.0,1160.0,1160.0
10710,13057142,1408.0,1419.3917808219178,1627.0
10711,34096537,255.0,320.28767123287673,380.0
10712,16934110,500.0,706.8493150684932,950.0
10713,5106991,840.0,1372.3287671232877,1950.0
10714,21433466,750.0,750.0,750.0
10715,14989323,800.0,901.2602739726027,960.0
10716,22646714,9000.0,9000.0,9000.0
10717,33413927,719.0,1055.0712328767124,3640.0
10718,22056628,390.0,616.2465753424658,820.0
10719,11112852,2250.0,2269.8630136986303,2500.0
10720,32209353,750.0,939.4246575342465,1250.0
10721,23226602,4500.0,4882.8493150684935,6500.0
10722,22089350,1000.0,1000.0,1000.0
10723,18972824,450.0,701.5616438356165,870.0
10724,20734756,650.0,650.0,650.0
10725,33553239,900.0,1027.2602739726028,1180.0
10726,33184739,320.0,382.1095890410959,430.0
10727,30817903,350.0,523.3698630136986,680.0
10728,20161245,615.0,868.0,1430.0
10729,19128534,900.0,1501.0958904109589,1800.0
10730,15899385,899.0,1273.4657534246576,2999.0
10731,15964888,3300.0,3300.0,3300.0
10732,18483179,3768.0,5506.367123287671,7000.0
10733,13425975,200.0,257.2328767123288,290.0
10734,2580545,360.0,460.8767123287671,590.0
10735,24529508,250.0,304.2739726027397,600.0
10736,28643852,350.0,405.5068493150685,450.0
10737,22736894,1564.0,1564.0,1564.0
